,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1117,30,8.0,46.0,3672,2,1,1,1.0,1,1,10,1,3,1,1,5,7,1922,1950,2,2,14.0,14.0,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,816.0,816.0,2,1,1,1,816,0,0,816,0.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1922.0,3.0,1.0,100.0,4.0,4.0,1,0,0,96,0,0,0,0.0,0.0,6.0,0,9,2007,1.0,1
1118,50,8.0,64.0,11067,2,1,1,1.0,2,1,10,3,3,1,2,2,4,1939,1950,2,2,9.0,9.0,4.0,0.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,640,0,205,845,0.0,0.0,1,0,1,1,3.0,4,6.0,0,0.0,6.0,1950.0,3.0,1.0,256.0,3.0,4.0,1,48,0,0,0,0,0,0.0,0.0,6.0,0,3,2007,1.0,1
1119,190,9.0,75.0,8250,2,1,1,1.0,1,1,10,2,3,2,4,5,6,1895,2006,2,2,16.0,16.0,4.0,0.0,3,2,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,957.0,957.0,2,4,0,1,1034,957,0,1991,0.0,0.0,2,0,4,2,3.0,9,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,133,0,0,0,0.0,0.0,6.0,0,6,2007,1.0,1
1120,20,9.0,65.0,6565,2,1,1,1.0,2,1,10,3,3,1,1,4,6,1957,1980,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,1.0,967.0,6.0,0.0,106.0,1073.0,2,2,1,2,1073,0,0,1073,1.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,6.0,1985.0,3.0,2.0,720.0,3.0,3.0,2,0,444,0,0,0,0,0.0,0.0,6.0,0,8,2007,1.0,2
1121,30,9.0,60.0,6060,2,1,1,1.0,1,1,10,3,3,1,1,5,9,1930,2007,4,2,9.0,9.0,4.0,0.0,2,3,1,3.0,3.0,4.0,2.0,737.0,6.0,0.0,100.0,837.0,2,1,1,1,1001,0,0,1001,0.0,0.0,1,0,2,1,2.0,5,1.0,0,0.0,6.0,1930.0,3.0,1.0,216.0,3.0,5.0,1,154,0,42,86,0,0,0.0,0.0,6.0,0,11,2007,1.0,1
1122,120,8.0,59.0,5568,2,2,3,1.0,1,2,7,3,3,4,1,8,5,2006,2007,4,2,6.0,6.0,5.0,473.0,2,3,3,2.0,3.0,1.0,1.0,1573.0,6.0,0.0,0.0,1573.0,2,2,1,1,1625,0,0,1625,1.0,1.0,2,0,2,1,2.0,5,1.0,1,2.0,2.0,2006.0,1.0,2.0,495.0,3.0,3.0,2,123,0,0,0,153,0,0.0,0.0,6.0,0,10,2007,4.0,6
1123,85,6.0,0.0,12150,2,2,2,1.0,3,1,12,3,3,1,7,6,6,1979,1979,2,2,7.0,18.0,4.0,0.0,3,3,2,2.0,3.0,2.0,1.0,1001.0,6.0,0.0,0.0,1001.0,2,3,1,1,1299,0,0,1299,1.0,0.0,2,0,2,1,2.0,5,1.0,1,5.0,4.0,1979.0,2.0,2.0,486.0,3.0,3.0,2,84,0,222,0,0,0,0.0,2.0,6.0,0,1,2007,1.0,1
1124,20,6.0,80.0,10000,2,1,1,1.0,1,1,12,3,3,1,1,5,5,2002,2002,2,2,16.0,16.0,2.0,166.0,2,3,3,2.0,3.0,4.0,1.0,585.0,6.0,0.0,856.0,1441.0,2,1,1,1,1392,0,0,1392,0.0,0.0,2,0,3,1,2.0,6,1.0,1,2.0,2.0,2002.0,1.0,3.0,650.0,3.0,3.0,2,168,49,0,0,0,0,0.0,0.0,6.0,0,12,2007,1.0,1
1125,20,6.0,44.0,12864,2,2,1,1.0,3,1,12,3,3,1,1,7,5,2002,2002,2,2,16.0,16.0,4.0,0.0,2,3,3,2.0,3.0,4.0,1.0,1392.0,6.0,0.0,17.0,1409.0,2,1,1,1,1409,0,0,1409,1.0,0.0,1,1,1,1,2.0,4,1.0,1,2.0,2.0,2002.0,2.0,2.0,576.0,3.0,3.0,2,0,144,0,0,145,0,0.0,0.0,6.0,0,7,2007,1.0,1
1126,20,6.0,0.0,9928,2,2,1,1.0,3,1,12,3,3,1,1,7,5,1991,1992,2,2,7.0,7.0,4.0,0.0,3,3,3,2.0,3.0,4.0,1.0,1239.0,6.0,0.0,215.0,1454.0,2,3,1,1,1478,0,0,1478,1.0,0.0,2,0,3,1,3.0,6,1.0,1,3.0,2.0,1991.0,3.0,2.0,506.0,3.0,3.0,2,114,22,0,0,0,0,0.0,0.0,6.0,0,5,2007,1.0,1
1127,80,6.0,0.0,8750,2,2,1,1.0,1,1,12,3,3,1,8,7,6,1975,1975,2,2,11.0,11.0,5.0,50.0,3,3,2,3.0,3.0,2.0,4.0,224.0,1.0,530.0,98.0,852.0,2,3,1,1,918,0,0,918,0.0,1.0,1,0,3,0,3.0,4,1.0,0,0.0,2.0,1975.0,3.0,1.0,360.0,3.0,3.0,2,192,84,0,0,0,0,0.0,0.0,6.0,0,3,2007,1.0,1
1128,85,6.0,82.0,8410,2,2,1,1.0,2,1,12,3,3,1,7,6,6,1974,1974,2,2,11.0,11.0,4.0,0.0,3,3,2,2.0,3.0,2.0,2.0,924.0,6.0,0.0,46.0,970.0,2,3,1,1,1026,0,0,1026,1.0,0.0,1,0,2,1,3.0,5,1.0,1,5.0,2.0,1974.0,3.0,2.0,528.0,3.0,3.0,2,193,0,0,0,0,0,0.0,0.0,6.0,0,4,2007,1.0,1
1129,120,6.0,46.0,4054,2,2,1,1.0,1,1,24,3,3,4,1,7,6,1987,1987,2,2,16.0,16.0,2.0,352.0,2,3,1,2.0,3.0,2.0,1.0,949.0,6.0,0.0,552.0,1501.0,2,1,1,1,1501,0,0,1501,1.0,0.0,2,0,2,1,2.0,5,1.0,2,3.0,2.0,1987.0,1.0,2.0,512.0,3.0,3.0,2,240,0,0,0,0,0,0.0,0.0,6.0,0,10,2007,1.0,1
1130,20,6.0,149.0,19958,2,1,1,1.0,1,1,24,3,3,1,1,6,8,1958,1995,4,2,7.0,7.0,2.0,1224.0,3,2,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,585.0,585.0,2,2,1,1,2279,0,0,2279,0.0,0.0,2,1,4,1,2.0,7,1.0,1,2.0,2.0,1958.0,2.0,2.0,461.0,3.0,3.0,2,274,0,0,0,138,0,0.0,1.0,6.0,0,7,2007,1.0,1
1131,20,6.0,67.0,8368,2,2,3,1.0,1,1,24,3,3,1,1,7,5,2006,2007,2,2,16.0,16.0,4.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,1689.0,1689.0,2,1,1,1,1689,0,0,1689,0.0,0.0,2,0,3,1,2.0,7,1.0,0,0.0,2.0,2007.0,1.0,2.0,433.0,3.0,3.0,2,100,39,0,0,0,0,0.0,0.0,6.0,0,4,2007,4.0,6
1132,20,6.0,68.0,8298,2,2,3,1.0,1,1,24,3,3,1,1,8,5,2006,2007,4,2,16.0,16.0,0.0,0.0,2,3,3,2.0,3.0,2.0,1.0,583.0,6.0,0.0,963.0,1546.0,2,1,1,1,1564,0,0,1564,0.0,0.0,2,0,2,1,1.0,6,1.0,1,2.0,2.0,2207.0,2.0,2.0,502.0,3.0,3.0,2,132,0,0,0,0,0,0.0,0.0,6.0,0,9,2007,4.0,6
1133,20,6.0,42.0,10331,2,1,1,1.0,3,1,24,3,3,1,1,7,7,1985,1985,2,2,11.0,11.0,4.0,0.0,3,3,2,2.0,3.0,4.0,2.0,215.0,3.0,80.0,970.0,1265.0,2,2,1,1,1240,0,0,1240,0.0,1.0,2,0,3,1,2.0,6,1.0,0,0.0,2.0,1985.0,3.0,2.0,528.0,3.0,3.0,2,232,0,0,0,0,0,0.0,0.0,6.0,0,7,2007,1.0,1
1134,20,6.0,0.0,6718,2,2,1,1.0,1,1,24,3,3,1,1,8,5,2001,2001,2,2,16.0,16.0,2.0,86.0,2,3,3,1.0,3.0,3.0,1.0,250.0,6.0,0.0,1017.0,1267.0,2,1,1,1,1312,0,0,1312,0.0,0.0,2,0,2,1,2.0,5,1.0,0,0.0,2.0,2001.0,3.0,2.0,471.0,3.0,3.0,2,256,28,0,0,0,0,0.0,0.0,6.0,0,1,2007,1.0,1
1135,20,6.0,80.0,11305,2,1,1,1.0,1,1,24,3,3,1,1,8,5,2002,2002,4,2,16.0,16.0,2.0,886.0,2,3,3,2.0,3.0,2.0,1.0,1329.0,6.0,0.0,593.0,1922.0,2,1,1,1,1922,0,0,1922,1.0,0.0,2,0,2,1,2.0,6,1.0,1,1.0,2.0,2002.0,1.0,3.0,692.0,3.0,3.0,2,201,64,0,0,0,0,0.0,0.0,6.0,0,4,2007,1.0,1
1136,20,6.0,0.0,7777,2,2,1,1.0,1,1,24,3,3,1,1,6,5,1996,1996,2,2,16.0,16.0,2.0,203.0,2,3,3,1.0,3.0,4.0,6.0,0.0,6.0,0.0,1491.0,1491.0,2,1,1,1,1491,0,0,1491,0.0,0.0,2,0,3,1,3.0,7,1.0,1,3.0,2.0,1996.0,1.0,2.0,571.0,3.0,3.0,2,0,35,0,0,0,0,0.0,0.0,6.0,0,11,2007,1.0,1
1137,60,6.0,0.0,11800,2,2,1,1.0,1,1,24,3,3,1,4,7,5,2003,2004,2,2,16.0,16.0,2.0,94.0,2,3,3,2.0,3.0,1.0,1.0,766.0,6.0,0.0,356.0,1122.0,2,1,1,1,1146,1340,0,2486,1.0,0.0,3,1,5,1,2.0,10,1.0,1,2.0,4.0,2003.0,1.0,2.0,452.0,3.0,3.0,2,143,32,0,0,0,0,0.0,0.0,6.0,0,7,2007,1.0,1
1138,20,6.0,85.0,12633,2,2,3,1.0,1,1,24,7,7,1,1,10,5,2006,2007,4,2,9.0,9.0,2.0,242.0,1,3,3,1.0,3.0,1.0,6.0,0.0,6.0,0.0,1824.0,1824.0,2,1,1,1,1824,0,0,1824,0.0,0.0,2,0,3,1,1.0,8,1.0,1,2.0,2.0,2006.0,1.0,3.0,932.0,3.0,3.0,2,160,36,0,0,108,0,0.0,0.0,6.0,0,9,2007,4.0,6
1139,20,6.0,200.0,43500,2,1,1,1.0,1,1,12,1,3,1,1,3,5,1953,1953,2,2,9.0,9.0,4.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,2034,0,0,2034,0.0,0.0,1,0,2,1,3.0,9,2.0,0,0.0,1.0,1953.0,2.0,4.0,1041.0,3.0,3.0,1,483,266,0,0,0,561,0.0,1.0,6.0,0,6,2007,1.0,1
1140,120,8.0,62.0,6710,2,2,1,1.0,5,1,12,3,3,4,7,6,5,1996,1997,2,2,16.0,16.0,2.0,134.0,3,3,3,1.0,3.0,2.0,4.0,16.0,1.0,904.0,0.0,920.0,2,1,1,1,936,0,0,936,2.0,0.0,0,1,0,1,3.0,3,1.0,0,0.0,2.0,1996.0,1.0,2.0,460.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,6.0,0,6,2007,1.0,1
1141,160,8.0,21.0,1504,2,1,1,1.0,1,1,11,3,3,5,4,4,4,1972,1972,2,2,6.0,6.0,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,252.0,6.0,0.0,294.0,546.0,2,3,1,1,546,546,0,1092,0.0,0.0,1,1,3,1,3.0,5,1.0,0,0.0,2.0,1972.0,3.0,1.0,253.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,5,2007,1.0,1
1142,180,8.0,0.0,1533,2,1,1,1.0,1,1,11,3,3,5,8,4,5,1970,1970,2,2,6.0,6.0,4.0,0.0,3,3,2,2.0,3.0,2.0,1.0,503.0,6.0,0.0,27.0,530.0,2,3,1,1,530,462,0,992,1.0,0.0,1,0,2,1,3.0,4,1.0,0,0.0,4.0,1970.0,1.0,1.0,297.0,3.0,3.0,2,112,97,0,0,0,0,0.0,0.0,6.0,0,7,2007,1.0,1
1143,160,8.0,21.0,1495,2,1,1,1.0,1,1,11,3,3,4,4,4,6,1970,1970,2,2,6.0,6.0,2.0,189.0,3,3,2,3.0,3.0,4.0,2.0,384.0,6.0,0.0,162.0,546.0,2,1,1,1,546,546,0,1092,0.0,0.0,1,1,3,1,3.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,64,0,0,0,0,0.0,0.0,6.0,0,5,2007,1.0,1
1144,160,8.0,21.0,1890,2,1,1,1.0,1,1,11,3,3,5,4,4,3,1976,1976,2,2,6.0,6.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,546.0,546.0,2,1,1,1,546,546,0,1092,0.0,0.0,1,1,3,1,3.0,6,1.0,0,0.0,2.0,1976.0,3.0,1.0,286.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,6.0,0,4,2007,5.0,1
1145,85,6.0,72.0,9129,2,1,1,1.0,1,1,12,3,3,1,7,5,5,1977,1977,2,2,11.0,11.0,2.0,144.0,3,3,3,2.0,3.0,2.0,1.0,923.0,6.0,0.0,0.0,923.0,2,3,1,1,1008,0,0,1008,1.0,0.0,1,0,1,1,2.0,4,1.0,1,4.0,2.0,1977.0,1.0,2.0,678.0,3.0,3.0,2,201,66,0,0,0,0,0.0,2.0,6.0,0,7,2007,1.0,1
1146,80,6.0,0.0,15957,2,2,4,1.0,2,2,12,3,3,1,8,6,6,1977,1977,2,2,7.0,11.0,4.0,0.0,3,3,3,2.0,3.0,1.0,1.0,1148.0,6.0,0.0,96.0,1244.0,2,3,1,1,1356,0,0,1356,2.0,0.0,2,0,3,1,3.0,6,1.0,1,3.0,2.0,1977.0,1.0,2.0,528.0,3.0,3.0,2,1424,0,0,0,0,0,0.0,2.0,6.0,0,9,2007,1.0,1
1147,20,6.0,61.0,33983,2,2,1,1.0,1,1,12,3,3,1,1,5,6,1977,1994,2,2,11.0,11.0,4.0,0.0,3,4,3,3.0,3.0,3.0,2.0,1112.0,6.0,0.0,48.0,1160.0,2,3,1,1,1676,0,0,1676,1.0,0.0,1,1,3,1,2.0,6,4.0,2,3.0,2.0,1977.0,2.0,2.0,672.0,3.0,3.0,3,690,90,0,0,0,0,0.0,1.0,6.0,0,5,2007,1.0,1
1148,60,6.0,68.0,8286,2,2,1,1.0,2,1,12,3,3,1,4,5,7,1977,1977,2,2,11.0,11.0,4.0,0.0,3,3,3,2.0,3.0,4.0,4.0,531.0,6.0,0.0,185.0,716.0,2,1,1,1,716,716,0,1432,1.0,0.0,1,1,3,1,3.0,6,1.0,1,2.0,2.0,1977.0,1.0,2.0,531.0,3.0,3.0,2,0,136,0,0,240,0,0.0,1.0,6.0,0,6,2007,1.0,1
1149,85,6.0,50.0,6723,2,1,1,1.0,1,1,12,3,3,1,7,5,7,1971,1971,2,2,17.0,7.0,4.0,0.0,3,3,2,2.0,3.0,2.0,1.0,796.0,6.0,0.0,0.0,796.0,2,3,1,1,796,0,0,796,0.0,1.0,1,0,2,1,3.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,129,0,0,0,0,0,0.0,3.0,6.0,0,9,2007,1.0,1
1150,20,6.0,124.0,27697,2,1,1,1.0,1,1,12,3,3,1,1,4,3,1961,1961,6,2,11.0,11.0,0.0,198.0,3,3,2,3.0,3.0,4.0,3.0,811.0,6.0,0.0,585.0,1396.0,2,3,0,1,1608,0,0,1608,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1961.0,3.0,1.0,444.0,3.0,4.0,2,152,38,0,0,0,0,0.0,0.0,6.0,0,11,2007,5.0,2
1151,20,6.0,0.0,11000,2,3,1,1.0,2,1,12,3,3,1,1,5,6,1976,2003,2,2,11.0,11.0,4.0,0.0,3,3,3,2.0,3.0,4.0,5.0,1090.0,6.0,0.0,0.0,1090.0,2,3,1,1,1178,0,0,1178,1.0,0.0,1,1,3,1,3.0,6,1.0,0,0.0,2.0,1976.0,3.0,2.0,502.0,3.0,3.0,2,0,44,0,0,88,0,0.0,2.0,6.0,0,6,2007,1.0,1
1152,20,6.0,65.0,11625,2,2,1,1.0,1,1,12,3,3,1,1,5,7,1983,1983,2,2,7.0,7.0,4.0,0.0,3,3,2,2.0,3.0,4.0,2.0,596.0,6.0,0.0,220.0,816.0,2,3,1,1,816,0,0,816,1.0,0.0,1,0,2,1,3.0,4,1.0,0,0.0,2.0,1983.0,1.0,1.0,264.0,3.0,3.0,2,330,0,0,0,0,0,0.0,2.0,6.0,0,5,2007,1.0,1
1153,20,6.0,62.0,10447,2,1,1,1.0,1,1,12,3,3,1,1,5,6,1984,1984,2,2,11.0,7.0,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,516.0,6.0,0.0,348.0,864.0,2,3,1,1,887,0,0,887,0.0,1.0,1,0,3,1,3.0,5,1.0,0,0.0,2.0,1984.0,2.0,1.0,288.0,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,6.0,0,12,2007,1.0,1
1154,20,6.0,0.0,11027,2,2,1,1.0,1,1,26,3,3,1,1,6,5,1954,1954,4,2,17.0,17.0,5.0,28.0,3,3,2,3.0,3.0,4.0,3.0,468.0,4.0,539.0,171.0,1178.0,2,2,1,1,1293,0,0,1293,1.0,0.0,2,0,2,1,3.0,5,1.0,0,0.0,2.0,1954.0,2.0,2.0,452.0,3.0,3.0,2,280,0,0,0,0,0,0.0,0.0,6.0,0,5,2006,1.0,1
1155,20,6.0,85.0,10533,2,2,1,1.0,1,1,26,3,3,1,1,6,6,1956,1956,4,2,16.0,16.0,2.0,244.0,3,2,2,3.0,3.0,4.0,4.0,773.0,6.0,0.0,235.0,1008.0,2,3,1,1,1024,0,0,1024,1.0,0.0,1,0,2,1,2.0,5,1.0,2,3.0,2.0,1956.0,3.0,1.0,313.0,3.0,3.0,2,0,0,0,0,280,0,0.0,0.0,6.0,0,8,2006,1.0,1
1156,20,6.0,0.0,11765,2,2,1,1.0,2,1,26,3,3,1,1,5,5,1957,1957,2,2,17.0,17.0,5.0,302.0,3,3,2,3.0,3.0,3.0,4.0,1127.0,6.0,0.0,490.0,1617.0,2,4,1,1,1797,0,0,1797,0.0,0.0,1,1,3,1,3.0,7,1.0,1,3.0,2.0,1957.0,3.0,3.0,963.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2006,1.0,1
1157,20,6.0,0.0,39384,2,2,4,1.0,3,3,26,3,3,1,1,6,6,1957,1957,2,2,17.0,17.0,5.0,902.0,3,3,2,2.0,3.0,1.0,2.0,1110.0,6.0,0.0,595.0,1705.0,2,1,1,1,1390,0,0,1390,1.0,0.0,1,1,1,1,1.0,4,2.0,2,2.0,2.0,1957.0,3.0,2.0,550.0,3.0,3.0,2,0,189,0,0,0,0,0.0,0.0,6.0,0,10,2006,1.0,2
1158,20,6.0,90.0,11727,2,1,1,1.0,2,1,26,3,3,1,1,7,6,1969,1969,2,2,7.0,7.0,2.0,434.0,3,2,2,3.0,3.0,3.0,6.0,0.0,6.0,0.0,1851.0,1851.0,2,2,1,1,1851,0,0,1851,0.0,0.0,2,0,3,1,3.0,8,1.0,1,3.0,2.0,1969.0,1.0,2.0,506.0,3.0,3.0,2,0,146,0,0,0,0,0.0,0.0,6.0,0,3,2006,1.0,1
1159,60,6.0,60.0,8238,2,2,1,1.0,1,1,9,3,3,1,4,6,5,1997,1998,2,2,16.0,16.0,4.0,0.0,3,3,3,3.0,3.0,4.0,1.0,700.0,6.0,0.0,113.0,813.0,2,1,1,1,813,712,0,1525,1.0,0.0,2,1,3,1,3.0,6,1.0,1,3.0,2.0,1997.0,1.0,2.0,400.0,3.0,3.0,2,421,72,0,0,0,0,0.0,0.0,6.0,0,5,2006,1.0,1
1160,60,6.0,0.0,13041,2,3,1,1.0,1,1,9,3,3,1,4,6,5,1995,1995,2,2,7.0,7.0,4.0,0.0,3,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,781.0,781.0,2,2,1,1,781,890,0,1671,0.0,0.0,2,1,3,1,3.0,7,1.0,1,3.0,2.0,1995.0,1.0,2.0,423.0,3.0,3.0,2,0,84,0,0,0,0,0.0,0.0,6.0,0,2,2006,1.0,1
1161,60,6.0,54.0,9783,2,2,1,1.0,1,1,9,3,3,1,4,6,5,1996,1996,2,2,7.0,7.0,4.0,0.0,3,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,821.0,821.0,2,2,1,1,821,955,0,1776,0.0,0.0,2,1,3,1,3.0,7,1.0,1,3.0,4.0,1996.0,1.0,2.0,443.0,3.0,3.0,2,286,116,0,0,0,0,0.0,0.0,6.0,0,5,2006,1.0,1
1162,60,6.0,50.0,13128,2,2,3,1.0,3,1,9,3,3,1,4,8,5,2005,2005,2,2,16.0,16.0,2.0,216.0,2,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,1074.0,1074.0,2,1,1,1,1074,990,0,2064,0.0,0.0,2,1,4,1,2.0,7,1.0,1,2.0,2.0,2005.0,1.0,2.0,527.0,3.0,3.0,2,0,119,0,0,0,0,0.0,0.0,6.0,0,1,2006,1.0,1
1163,60,6.0,42.0,13751,2,2,3,1.0,3,1,9,3,3,1,4,7,5,2005,2006,2,2,16.0,16.0,2.0,248.0,2,3,3,2.0,3.0,2.0,1.0,60.0,6.0,0.0,1640.0,1700.0,2,1,1,1,1700,512,0,2212,1.0,0.0,2,1,3,1,2.0,9,1.0,1,2.0,2.0,2006.0,1.0,3.0,773.0,3.0,3.0,2,237,38,0,0,115,0,0.0,0.0,6.0,0,5,2006,4.0,6
1164,160,6.0,68.0,13108,2,2,1,1.0,1,1,23,3,3,1,4,8,5,1994,1994,2,2,6.0,6.0,4.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,2062.0,2062.0,2,1,1,1,2079,608,0,2687,0.0,0.0,2,1,4,1,2.0,9,1.0,0,0.0,2.0,1994.0,1.0,2.0,618.0,3.0,3.0,2,168,12,0,0,0,0,0.0,0.0,6.0,0,12,2006,1.0,1
1165,20,6.0,0.0,8076,2,2,1,1.0,1,1,9,3,3,1,1,6,6,1993,1994,2,2,7.0,7.0,2.0,112.0,3,3,3,2.0,3.0,4.0,1.0,705.0,6.0,0.0,455.0,1160.0,2,2,1,1,1169,0,0,1169,0.0,1.0,2,0,3,1,3.0,6,1.0,1,3.0,2.0,1993.0,1.0,2.0,402.0,3.0,3.0,2,0,26,0,0,144,0,0.0,2.0,6.0,0,7,2006,1.0,1
1166,120,6.0,30.0,3701,2,2,1,1.0,1,1,23,3,3,4,1,8,5,1987,1987,2,2,7.0,7.0,4.0,0.0,3,3,2,2.0,3.0,4.0,6.0,0.0,6.0,0.0,1191.0,1191.0,2,3,1,1,1204,0,0,1204,0.0,0.0,2,0,2,1,3.0,5,1.0,0,0.0,2.0,1987.0,2.0,2.0,461.0,3.0,3.0,2,120,70,0,0,0,0,0.0,0.0,6.0,0,8,2006,1.0,1
1167,60,6.0,59.0,16023,2,2,3,1.0,3,1,23,3,3,1,4,9,5,2005,2006,4,2,16.0,16.0,2.0,600.0,2,1,3,1.0,3.0,1.0,1.0,1218.0,6.0,0.0,180.0,1398.0,2,1,1,1,1414,1384,0,2798,1.0,0.0,3,1,3,1,1.0,11,1.0,1,2.0,4.0,2005.0,1.0,3.0,670.0,3.0,3.0,2,182,37,0,0,0,0,0.0,0.0,6.0,0,3,2006,4.0,6
1168,60,6.0,60.0,18062,2,2,3,1.0,3,1,23,3,3,1,4,10,5,2006,2006,4,2,6.0,6.0,2.0,662.0,1,3,3,1.0,3.0,1.0,6.0,0.0,6.0,0.0,1528.0,1528.0,2,1,1,1,1528,1862,0,3390,0.0,0.0,3,1,5,1,1.0,10,1.0,1,1.0,4.0,2006.0,1.0,3.0,758.0,3.0,3.0,2,204,34,0,0,0,0,0.0,0.0,6.0,0,9,2006,4.0,6
1169,60,6.0,63.0,12292,2,2,3,1.0,3,1,23,3,3,1,4,9,5,2006,2006,4,2,16.0,16.0,2.0,184.0,2,3,3,1.0,2.0,1.0,1.0,205.0,6.0,0.0,889.0,1094.0,2,1,1,1,1102,1371,0,2473,0.0,0.0,2,1,4,1,2.0,11,1.0,1,2.0,4.0,2006.0,1.0,3.0,675.0,3.0,3.0,2,246,39,0,0,0,0,0.0,0.0,6.0,0,7,2006,4.0,6
1170,60,6.0,82.0,16052,2,2,1,1.0,3,1,23,3,3,1,4,10,5,2006,2006,4,2,16.0,16.0,5.0,734.0,1,3,3,1.0,3.0,4.0,1.0,1206.0,6.0,0.0,644.0,1850.0,2,1,1,1,1850,848,0,2698,1.0,0.0,2,1,4,1,1.0,11,1.0,1,2.0,2.0,2006.0,2.0,3.0,736.0,3.0,3.0,2,250,0,0,0,0,0,0.0,0.0,6.0,0,7,2006,4.0,6
1171,60,6.0,92.0,15922,2,2,3,1.0,2,1,23,3,3,1,4,9,5,2005,2006,4,2,16.0,16.0,2.0,550.0,2,3,3,1.0,3.0,2.0,6.0,0.0,6.0,0.0,1390.0,1390.0,2,1,1,1,1390,1405,0,2795,0.0,0.0,3,1,4,1,1.0,10,1.0,1,2.0,4.0,2005.0,1.0,3.0,660.0,3.0,3.0,2,272,102,0,0,0,0,0.0,0.0,6.0,0,1,2006,4.0,6
1172,120,6.0,60.0,8147,2,1,3,1.0,1,1,23,3,3,4,1,9,5,2005,2005,4,2,9.0,9.0,2.0,230.0,2,3,3,1.0,3.0,1.0,1.0,1191.0,6.0,0.0,523.0,1714.0,2,1,1,1,1714,0,0,1714,1.0,0.0,2,0,2,1,2.0,7,1.0,1,2.0,2.0,2005.0,1.0,2.0,517.0,3.0,3.0,2,156,55,0,0,0,0,0.0,0.0,6.0,0,8,2006,1.0,1
1173,20,6.0,90.0,18261,2,2,3,1.0,1,1,23,3,3,1,1,9,5,2005,2005,4,2,16.0,16.0,2.0,420.0,1,3,3,1.0,3.0,1.0,1.0,1416.0,6.0,0.0,494.0,1910.0,2,1,1,1,2000,0,0,2000,1.0,0.0,2,1,3,1,1.0,8,1.0,2,2.0,2.0,2005.0,3.0,3.0,722.0,3.0,3.0,2,351,102,0,0,123,0,0.0,0.0,6.0,0,9,2006,1.0,1
1174,85,6.0,0.0,10464,2,2,1,1.0,5,1,17,3,3,1,7,6,6,1980,1980,2,2,7.0,7.0,2.0,130.0,3,3,2,2.0,3.0,2.0,1.0,850.0,6.0,0.0,138.0,988.0,2,3,1,1,1102,0,0,1102,1.0,0.0,1,0,2,1,3.0,5,1.0,1,3.0,2.0,1980.0,2.0,2.0,582.0,3.0,3.0,2,140,22,0,0,0,0,0.0,0.0,6.0,0,6,2006,1.0,1
